rule_id,source_id,source_name,file,page,actor,rule
06-015,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Use dimensions 1 to 5 (intoxication and withdrawal, biomedical, psychiatric and cognitive, substance-use risks, recovery environment) to arrive at the level-of-care recommendation."
06-016,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"In dimension 6 (person-centred considerations), work with the patient to determine which level of care they are willing and able to engage in, and adjust the recommendation accordingly."
06-017,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 1: Intoxication, Withdrawal, and Addiction Medications, assess Intoxication and Associated Risks, Withdrawal and Associated Risks, and Addiction Medication Needs."
06-018,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 2: Biomedical Conditions, assess Physical Health Concerns, Pregnancy-Related Concerns, and Sleep Problems."
06-019,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 3: Psychiatric and Cognitive Conditions, assess Active Psychiatric Symptoms, Persistent Disability, Cognitive Functioning, Trauma-Related Needs, and Psychiatric and Cognitive History."
06-020,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 4: Substance Use-Related Risks, assess Likelihood of Engaging in Risky Substance Use and Likelihood of Engaging in Risky SUD-Related Behaviors."
06-021,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 5: Recovery Environment Interactions, assess Ability to Function Effectively in Current Environment, Safety in Current Environment, Support in Current Environment, and Cultural Perceptions of Substance Use and Addiction."
06-022,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"Within Dimension 6: Person-Centered Considerations, assess Barriers to Care, Patient Preferences, and Need for Motivational Enhancement."
06-023,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,1,ASAM writing group and voting panel,"An editor or writer with a high-level conflict of interest (any active relationship with a high-risk entity, including employment with industry) shall not vote on that area."
06-024,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,2,ASAM writing group and voting panel,"If a writing group cannot work without members who have conflicts of interest, those members must not be more than a minority of the voting panel."
06-025,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,The writing group reviews the literature findings and available data (ASAM Continuum data and Level of Care Certification findings) to draft the decision rules and standards.
06-026,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,The writing group starts from the decision rules and standards of the 3rd edition and recommends modifications or additions as needed.
06-027,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"Draft decision rules are rated by a modified Delphi process: an anonymous vote, then discussion, then re-rating."
06-028,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"A voting panel of 9 or more experts, chosen from the editors and writers and free of relevant conflicts of interest, votes on each decision rule and standard."
06-029,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"After the vote, the voting panel discusses every decision rule on which there was no consensus."
06-030,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"During the discussion a decision rule may be reworded to clarify its intent or to address the concerns raised, by consensus of the panel."
06-031,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"Panelists re-rate each modified decision rule, repeating until consensus is reached."
06-032,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,"Before publication, the decision rules and standards are reviewed and approved by ASAM's Quality Improvement Council."
06-033,06,ASAM Criteria 4th Edition Methodology for Updating the Criteria,06b_ASAM_4th_Edition_Methodology_for_Updating_the_Criteria.pdf,4,ASAM writing group and voting panel,Any significant change from the 3rd edition is also approved by the ASAM Board of Directors.
07-001,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,4,"primary-care clinician (or the adolescent, self-administered)","Ask every adolescent aged 12 to 17 whether they used tobacco, alcohol, or drugs in the past year (three screening questions, one per domain)."
07-002,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,4,"primary-care clinician (or the adolescent, self-administered)","For adolescents aged 12 to 14, ask about friends' use first ('Do you have friends who ... in the past year?') as a less threatening way into the topic, then ask about personal use; for adolescents aged 15 to 17, and 14-year-olds already in high school, ask about personal use first."
07-003,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,4,"primary-care clinician (or the adolescent, self-administered)","If the adolescent reports personal use of tobacco, alcohol or drugs, ask how many days they used each one in the past 30 days, the past 90 days, and the past 365 days."
07-004,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)",BSTAD friends’ use item: “Do you have friends who smoked cigarettes or used other tobacco products in the past year?” (No/Yes)
07-005,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","BSTAD friends’ use item: “Do you have friends who drank beer, wine, or any drink containing alcohol in the past year?” (No/Yes)"
07-006,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","BSTAD friends’ use item: “Do you have friends who in the past year: sniffed or ‘huffed’ anything; took illegal drugs like marijuana (weed, blunts), cocaine, etc; took prescription medications that were not prescribed for them; or took prescription or over-the-counter medications and took more than they were supposed to take?” (No/Yes)"
07-007,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","BSTAD personal use item: “In the past year, have you smoked cigarettes or used other tobacco products?” (No/Yes)"
07-008,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","BSTAD personal use item: “In the past year, have you had more than a few sips of beer, wine, or any drink containing alcohol?” (No/Yes)"
07-009,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","BSTAD personal use item: “In the past year, have you: sniffed or ‘huffed’ anything; taken illegal drugs like marijuana (weed, blunts), cocaine, etc; taken prescription medications that were not prescribed for you; or taken prescription or over-the-counter medications and took more than you were supposed to take?” (No/Yes)"
07-010,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent reports drug use in the past year, ask which of the following they used (check all that apply): marijuana or hashish; cocaine or crack; heroin; amphetamines or methamphetamine; hallucinogens such as mushrooms or LSD; inhalants."
07-011,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent reports drug use in the past year, ask which medications they used that were not prescribed for them or that they took more of than they were supposed to (check all that apply): prescription pain relievers; prescription sedatives; prescription stimulants; over-the-counter medications such as cough medicine or sleeping pills."
07-012,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","For each substance the adolescent reports using, ask on how many days in the past 30 days they used it, and record the number."
07-013,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","For each substance the adolescent reports using, ask on how many days in the past 90 days they used it, and record the number."
07-014,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,7,"primary-care clinician (or the adolescent, self-administered)","For each substance the adolescent reports using, ask on how many days in the past year they used it, and record the number."
07-015,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who used tobacco on 6 or more days in the past year screens positive for a possible tobacco use disorder.
07-016,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who drank alcohol on 2 or more days in the past year screens positive for a possible alcohol use disorder.
07-017,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who used marijuana on 2 or more days in the past year screens positive for a possible cannabis use disorder.
07-018,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,16,"primary-care clinician (or the adolescent, self-administered)","For an adolescent who screens positive on any substance (6 or more days of tobacco, or 2 or more days of alcohol or marijuana, in the past year), ask further about problems associated with their use."
07-019,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,16,"primary-care clinician (or the adolescent, self-administered)","For every adolescent who screens positive, the practitioner should at minimum hold a brief discussion or intervention about the use."
07-020,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent tobacco or nicotine use in the past year is the cutoff for a possible tobacco or nicotine use disorder."
07-021,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent alcohol use in the past year is the cutoff for a possible alcohol use disorder."
07-022,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent cannabis use in the past year is the cutoff for a possible cannabis use disorder."
07-023,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the BSTAD screen, tobacco or nicotine use on 6 or more days in the past year is the cutoff for a possible tobacco or nicotine use disorder."
07-024,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the BSTAD screen, alcohol use on 2 or more days in the past year is the cutoff for a possible alcohol use disorder."
